--------- dfsSearch.txt ---------
[[8, 1, 3], [7, 5, 2], [6, 4, 9]]
[[8, 1, 3], [7, 5, 2], [4, 6, 9]]
[[8, 1, 3], [4, 5, 2], [7, 6, 9]]
[[1, 8, 3], [4, 5, 2], [7, 6, 9]]
[[1, 8, 3], [4, 5, 2], [7, 9, 6]]
[[1, 8, 3], [4, 2, 5], [7, 6, 9]]
[[1, 2, 3], [4, 8, 5], [7, 6, 9]]
[[1, 2, 3], [4, 6, 5], [7, 8, 9]]
[[1, 2, 3], [4, 5, 6], [7, 8, 9]]
