--------- dfsSearch.txt ---------
[[3, 7, 1], [4, 9, 6], [5, 2, 8]]
[[3, 7, 1], [4, 2, 6], [5, 9, 8]]
[[3, 7, 1], [4, 2, 6], [5, 8, 9]]
[[3, 2, 1], [4, 7, 6], [5, 8, 9]]
[[7, 3, 1], [4, 2, 6], [5, 8, 9]]
[[7, 1, 3], [4, 2, 6], [5, 8, 9]]
[[7, 1, 3], [4, 2, 6], [8, 5, 9]]
[[7, 1, 3], [5, 2, 6], [4, 8, 9]]
[[1, 7, 3], [4, 2, 6], [5, 8, 9]]
[[1, 2, 3], [4, 7, 6], [5, 8, 9]]
[[1, 2, 3], [4, 7, 6], [8, 5, 9]]
[[1, 2, 3], [4, 5, 6], [8, 7, 9]]
[[1, 2, 3], [4, 5, 6], [7, 8, 9]]
